frame_idx,n_tracked,n_moving,consensus_dx,consensus_dy,consensus_dist,latency_ms
626,3,0,0.000,0.000,0.000,0.9
627,3,0,0.000,0.000,0.000,0.7
628,3,0,0.000,0.000,0.000,1.2
629,3,0,0.000,0.000,0.000,0.9
630,3,0,0.000,0.000,0.000,1.0
631,3,0,0.000,0.000,0.000,1.0
632,3,0,0.000,0.000,0.000,0.7
633,3,0,0.000,0.000,0.000,0.8
634,3,0,0.000,0.000,0.000,0.8
635,3,0,0.000,0.000,0.000,0.8
636,3,0,0.000,0.000,0.000,0.7
637,3,0,0.000,0.000,0.000,0.8
638,3,0,0.000,0.000,0.000,0.8
639,3,0,0.000,0.000,0.000,0.7
640,3,0,0.000,0.000,0.000,0.7
641,3,0,0.000,0.000,0.000,0.7
642,3,0,0.000,0.000,0.000,0.9
643,3,0,0.000,0.000,0.000,1.0
644,3,0,0.000,0.000,0.000,0.9
645,3,0,0.000,0.000,0.000,1.7
646,3,0,0.000,0.000,0.000,0.8
647,3,0,0.000,0.000,0.000,1.1
648,3,0,0.000,0.000,0.000,0.9
649,3,0,0.000,0.000,0.000,1.0
650,3,0,0.000,0.000,0.000,1.0
651,3,0,0.000,0.000,0.000,1.6
652,3,0,0.000,0.000,0.000,0.9
653,3,0,0.000,0.000,0.000,1.2
654,3,0,0.000,0.000,0.000,0.9
655,3,0,0.000,0.000,0.000,0.8
656,3,0,0.000,0.000,0.000,1.0
657,3,0,0.000,0.000,0.000,1.0
658,3,0,0.000,0.000,0.000,1.9
659,3,0,0.000,0.000,0.000,1.0
660,3,0,0.000,0.000,0.000,0.9
661,3,0,0.000,0.000,0.000,1.1
662,3,0,0.000,0.000,0.000,0.9
663,3,0,0.000,0.000,0.000,0.8
664,3,0,0.000,0.000,0.000,0.8
665,3,0,0.000,0.000,0.000,1.2
666,3,0,0.000,0.000,0.000,1.2
667,3,0,0.000,0.000,0.000,0.9
668,3,0,0.000,0.000,0.000,1.4
669,3,0,0.000,0.000,0.000,1.3
670,3,0,0.000,0.000,0.000,1.7
671,3,0,0.000,0.000,0.000,1.6
672,3,0,0.000,0.000,0.000,1.1
673,3,0,0.000,0.000,0.000,0.9
674,3,0,0.000,0.000,0.000,0.7
675,3,0,0.000,0.000,0.000,0.9
676,3,0,0.000,0.000,0.000,1.1
677,3,0,0.000,0.000,0.000,1.4
678,3,0,0.000,0.000,0.000,1.1
679,3,0,0.000,0.000,0.000,1.1
680,3,0,0.000,0.000,0.000,0.9
681,3,0,0.000,0.000,0.000,0.9
682,3,0,0.000,0.000,0.000,1.1
683,3,0,0.000,0.000,0.000,0.8
684,3,0,0.000,0.000,0.000,0.8
685,3,0,0.000,0.000,0.000,0.9
686,3,1,-0.809,0.342,0.878,0.8
687,3,0,0.000,0.000,0.000,1.0
688,3,0,0.000,0.000,0.000,0.8
689,3,0,0.000,0.000,0.000,1.0
690,3,0,0.000,0.000,0.000,0.9
691,3,0,0.000,0.000,0.000,1.0
692,3,0,0.000,0.000,0.000,1.0
693,3,0,0.000,0.000,0.000,0.9
694,3,0,0.000,0.000,0.000,1.2
695,3,0,0.000,0.000,0.000,0.9
696,3,0,0.000,0.000,0.000,0.7
697,3,0,0.000,0.000,0.000,1.0
698,3,0,0.000,0.000,0.000,1.0
699,3,0,0.000,0.000,0.000,1.2
700,3,0,0.000,0.000,0.000,0.9
701,3,0,0.000,0.000,0.000,0.8
702,3,0,0.000,0.000,0.000,0.8
703,3,0,0.000,0.000,0.000,0.8
704,3,0,0.000,0.000,0.000,0.9
705,3,0,0.000,0.000,0.000,0.8
706,3,0,0.000,0.000,0.000,0.8
707,3,0,0.000,0.000,0.000,0.7
708,3,0,0.000,0.000,0.000,0.8
709,3,0,0.000,0.000,0.000,0.8
710,3,0,0.000,0.000,0.000,0.8
711,3,0,0.000,0.000,0.000,0.8
712,3,0,0.000,0.000,0.000,1.3
713,3,0,0.000,0.000,0.000,0.9
714,3,0,0.000,0.000,0.000,1.4
715,3,0,0.000,0.000,0.000,0.8
716,3,0,0.000,0.000,0.000,0.7
717,3,0,0.000,0.000,0.000,0.8
718,3,0,0.000,0.000,0.000,0.7
719,3,0,0.000,0.000,0.000,0.7
720,3,0,0.000,0.000,0.000,0.7
721,3,0,0.000,0.000,0.000,0.9
722,3,0,0.000,0.000,0.000,0.8
723,3,0,0.000,0.000,0.000,1.0
724,3,0,0.000,0.000,0.000,0.9
725,3,0,0.000,0.000,0.000,0.7
726,3,0,0.000,0.000,0.000,0.8
727,3,0,0.000,0.000,0.000,1.1
728,3,0,0.000,0.000,0.000,0.9
729,3,0,0.000,0.000,0.000,1.1
730,3,0,0.000,0.000,0.000,0.8
731,3,0,0.000,0.000,0.000,0.7
732,3,0,0.000,0.000,0.000,0.7
733,3,0,0.000,0.000,0.000,0.8
734,3,0,0.000,0.000,0.000,0.7
735,3,0,0.000,0.000,0.000,0.7
736,3,0,0.000,0.000,0.000,0.9
737,3,0,0.000,0.000,0.000,1.0
738,3,0,0.000,0.000,0.000,0.9
739,3,0,0.000,0.000,0.000,1.0
740,3,0,0.000,0.000,0.000,1.0
741,3,0,0.000,0.000,0.000,1.0
742,3,0,0.000,0.000,0.000,0.7
743,3,0,0.000,0.000,0.000,0.8
744,3,0,0.000,0.000,0.000,0.9
745,3,0,0.000,0.000,0.000,0.9
746,3,0,0.000,0.000,0.000,1.0
747,3,0,0.000,0.000,0.000,1.3
748,3,0,0.000,0.000,0.000,1.2
749,3,0,0.000,0.000,0.000,1.0
750,3,0,0.000,0.000,0.000,0.7
751,3,0,0.000,0.000,0.000,0.9
752,3,0,0.000,0.000,0.000,0.7
753,3,0,0.000,0.000,0.000,1.1
754,3,0,0.000,0.000,0.000,0.8
755,3,0,0.000,0.000,0.000,0.7
756,3,0,0.000,0.000,0.000,1.4
757,3,0,0.000,0.000,0.000,0.9
758,3,0,0.000,0.000,0.000,0.9
759,3,0,0.000,0.000,0.000,0.8
760,3,0,0.000,0.000,0.000,0.8
761,3,0,0.000,0.000,0.000,1.3
762,3,0,0.000,0.000,0.000,0.9
763,3,0,0.000,0.000,0.000,1.3
764,3,0,0.000,0.000,0.000,0.7
765,3,0,0.000,0.000,0.000,0.6
766,3,0,0.000,0.000,0.000,0.7
767,3,0,0.000,0.000,0.000,0.9
768,3,0,0.000,0.000,0.000,0.9
769,3,0,0.000,0.000,0.000,0.9
770,3,0,0.000,0.000,0.000,1.1
771,3,0,0.000,0.000,0.000,1.1
772,3,0,0.000,0.000,0.000,0.9
773,3,0,0.000,0.000,0.000,0.8
774,3,0,0.000,0.000,0.000,0.9
775,3,0,0.000,0.000,0.000,0.8
776,3,0,0.000,0.000,0.000,0.7
777,3,0,0.000,0.000,0.000,0.8
778,3,0,0.000,0.000,0.000,1.0
779,3,0,0.000,0.000,0.000,0.9
780,3,0,0.000,0.000,0.000,0.8
781,3,0,0.000,0.000,0.000,1.2
782,3,0,0.000,0.000,0.000,1.0
783,3,0,0.000,0.000,0.000,0.7
784,3,0,0.000,0.000,0.000,0.8
785,3,0,0.000,0.000,0.000,0.8
786,3,0,0.000,0.000,0.000,0.7
787,3,0,0.000,0.000,0.000,0.8
788,3,0,0.000,0.000,0.000,0.9
789,3,0,0.000,0.000,0.000,0.8
790,3,0,0.000,0.000,0.000,0.8
791,3,0,0.000,0.000,0.000,1.1
792,3,0,0.000,0.000,0.000,0.8
793,3,0,0.000,0.000,0.000,0.7
794,3,0,0.000,0.000,0.000,0.8
795,3,0,0.000,0.000,0.000,1.1
796,3,0,0.000,0.000,0.000,0.9
797,3,0,0.000,0.000,0.000,0.9
798,3,0,0.000,0.000,0.000,1.0
799,3,0,0.000,0.000,0.000,0.9
800,3,0,0.000,0.000,0.000,0.8
801,3,0,0.000,0.000,0.000,0.8
802,3,0,0.000,0.000,0.000,1.0
803,3,0,0.000,0.000,0.000,0.9
804,3,0,0.000,0.000,0.000,1.0
805,3,0,0.000,0.000,0.000,0.8
806,3,0,0.000,0.000,0.000,0.8
807,3,0,0.000,0.000,0.000,0.7
808,3,0,0.000,0.000,0.000,0.7
809,3,0,0.000,0.000,0.000,0.7
810,3,0,0.000,0.000,0.000,0.7
811,3,0,0.000,0.000,0.000,0.8
812,3,0,0.000,0.000,0.000,1.0
813,3,0,0.000,0.000,0.000,0.9
814,3,0,0.000,0.000,0.000,0.9
815,3,0,0.000,0.000,0.000,0.9
816,3,0,0.000,0.000,0.000,0.8
817,3,0,0.000,0.000,0.000,0.7
818,3,0,0.000,0.000,0.000,1.0
819,3,0,0.000,0.000,0.000,1.0
820,3,2,0.759,-0.382,0.849,1.0
821,3,0,0.000,0.000,0.000,0.7
822,3,0,0.000,0.000,0.000,0.9
823,3,0,0.000,0.000,0.000,1.2
824,3,0,0.000,0.000,0.000,0.9
825,3,0,0.000,0.000,0.000,0.8
826,3,0,0.000,0.000,0.000,0.9
827,3,0,0.000,0.000,0.000,0.7
828,3,0,0.000,0.000,0.000,0.8
829,3,0,0.000,0.000,0.000,1.0
830,3,0,0.000,0.000,0.000,0.8
831,3,0,0.000,0.000,0.000,1.0
832,3,0,0.000,0.000,0.000,0.9
833,3,0,0.000,0.000,0.000,0.7
834,3,0,0.000,0.000,0.000,0.7
835,3,0,0.000,0.000,0.000,0.7
836,3,0,0.000,0.000,0.000,1.0
837,3,0,0.000,0.000,0.000,1.1
838,3,0,0.000,0.000,0.000,1.5
839,3,0,0.000,0.000,0.000,0.8
840,3,0,0.000,0.000,0.000,1.1
841,3,0,0.000,0.000,0.000,1.0
842,3,0,0.000,0.000,0.000,0.7
843,3,0,0.000,0.000,0.000,0.8
844,3,0,0.000,0.000,0.000,0.9
845,3,0,0.000,0.000,0.000,0.9
846,3,0,0.000,0.000,0.000,1.0
847,3,0,0.000,0.000,0.000,1.2
848,3,0,0.000,0.000,0.000,0.9
849,3,0,0.000,0.000,0.000,1.3
850,3,0,0.000,0.000,0.000,1.0
851,3,0,0.000,0.000,0.000,0.8
852,3,0,0.000,0.000,0.000,0.8
853,3,0,0.000,0.000,0.000,0.9
854,3,0,0.000,0.000,0.000,1.1
855,3,0,0.000,0.000,0.000,0.9
856,3,0,0.000,0.000,0.000,1.2
857,3,0,0.000,0.000,0.000,0.9
858,3,0,0.000,0.000,0.000,0.9
859,3,0,0.000,0.000,0.000,1.0
860,3,0,0.000,0.000,0.000,1.5
861,3,0,0.000,0.000,0.000,1.1
862,3,0,0.000,0.000,0.000,1.0
863,3,0,0.000,0.000,0.000,0.9
864,3,0,0.000,0.000,0.000,1.1
865,3,0,0.000,0.000,0.000,0.9
866,3,0,0.000,0.000,0.000,1.0
867,3,0,0.000,0.000,0.000,0.8
868,3,0,0.000,0.000,0.000,0.9
869,3,0,0.000,0.000,0.000,1.5
870,3,0,0.000,0.000,0.000,0.9
871,3,0,0.000,0.000,0.000,1.4
872,3,0,0.000,0.000,0.000,1.0
873,3,0,0.000,0.000,0.000,0.9
874,3,0,0.000,0.000,0.000,1.0
875,3,0,0.000,0.000,0.000,1.2
876,3,0,0.000,0.000,0.000,0.8
877,3,0,0.000,0.000,0.000,1.0
878,3,0,0.000,0.000,0.000,1.1
879,3,0,0.000,0.000,0.000,1.5
880,3,0,0.000,0.000,0.000,1.1
881,3,0,0.000,0.000,0.000,0.9
882,3,0,0.000,0.000,0.000,0.9
883,3,0,0.000,0.000,0.000,0.9
884,3,0,0.000,0.000,0.000,1.1
885,3,0,0.000,0.000,0.000,0.9
886,3,0,0.000,0.000,0.000,0.9
887,3,0,0.000,0.000,0.000,0.8
888,3,0,0.000,0.000,0.000,0.7
889,3,0,0.000,0.000,0.000,1.0
890,3,0,0.000,0.000,0.000,0.8
891,3,0,0.000,0.000,0.000,0.9
892,3,0,0.000,0.000,0.000,1.1
893,3,0,0.000,0.000,0.000,2.1
894,3,0,0.000,0.000,0.000,1.1
895,3,0,0.000,0.000,0.000,1.0
896,3,0,0.000,0.000,0.000,1.0
897,3,0,0.000,0.000,0.000,0.9
898,3,0,0.000,0.000,0.000,0.8
899,3,0,0.000,0.000,0.000,1.0
900,3,0,0.000,0.000,0.000,1.3
901,3,0,0.000,0.000,0.000,1.1
902,3,0,0.000,0.000,0.000,1.1
903,3,0,0.000,0.000,0.000,0.8
904,3,0,0.000,0.000,0.000,0.9
905,3,0,0.000,0.000,0.000,0.8
906,3,0,0.000,0.000,0.000,0.8
907,3,0,0.000,0.000,0.000,0.8
908,3,0,0.000,0.000,0.000,1.1
909,3,0,0.000,0.000,0.000,0.8
910,3,0,0.000,0.000,0.000,0.8
911,3,0,0.000,0.000,0.000,0.8
912,3,0,0.000,0.000,0.000,1.0
913,3,0,0.000,0.000,0.000,1.3
914,3,0,0.000,0.000,0.000,0.9
915,3,0,0.000,0.000,0.000,1.3
916,3,0,0.000,0.000,0.000,0.8
917,3,0,0.000,0.000,0.000,0.8
918,3,0,0.000,0.000,0.000,0.7
919,3,0,0.000,0.000,0.000,0.9
920,3,0,0.000,0.000,0.000,0.9
921,3,0,0.000,0.000,0.000,0.9
922,3,0,0.000,0.000,0.000,0.7
923,3,0,0.000,0.000,0.000,1.1
924,3,0,0.000,0.000,0.000,0.8
925,3,0,0.000,0.000,0.000,0.9
926,3,0,0.000,0.000,0.000,0.7
927,3,0,0.000,0.000,0.000,0.7
928,3,0,0.000,0.000,0.000,0.8
929,3,0,0.000,0.000,0.000,0.7
930,3,0,0.000,0.000,0.000,0.7
931,3,0,0.000,0.000,0.000,0.7
932,3,0,0.000,0.000,0.000,0.9
933,3,0,0.000,0.000,0.000,1.0
934,3,0,0.000,0.000,0.000,1.3
935,3,0,0.000,0.000,0.000,1.1
936,3,0,0.000,0.000,0.000,1.4
937,3,0,0.000,0.000,0.000,1.3
938,3,0,0.000,0.000,0.000,0.9
939,3,0,0.000,0.000,0.000,1.4
940,3,0,0.000,0.000,0.000,1.0
941,3,0,0.000,0.000,0.000,0.9
942,3,0,0.000,0.000,0.000,0.8
943,3,0,0.000,0.000,0.000,0.7
944,3,0,0.000,0.000,0.000,0.7
945,3,0,0.000,0.000,0.000,0.7
946,3,0,0.000,0.000,0.000,0.8
947,3,0,0.000,0.000,0.000,0.9
948,3,0,0.000,0.000,0.000,1.1
949,3,0,0.000,0.000,0.000,0.8
950,3,0,0.000,0.000,0.000,0.9
951,3,0,0.000,0.000,0.000,0.9
952,3,0,0.000,0.000,0.000,0.8
953,3,0,0.000,0.000,0.000,0.9
954,3,0,0.000,0.000,0.000,0.7
955,3,0,0.000,0.000,0.000,0.8
956,3,0,0.000,0.000,0.000,0.8
957,3,0,0.000,0.000,0.000,0.8
958,3,0,0.000,0.000,0.000,1.0
959,3,0,0.000,0.000,0.000,0.9
960,3,0,0.000,0.000,0.000,0.9
961,3,0,0.000,0.000,0.000,1.1
962,3,0,0.000,0.000,0.000,0.8
963,3,0,0.000,0.000,0.000,0.9
964,3,0,0.000,0.000,0.000,0.9
965,3,0,0.000,0.000,0.000,0.9
966,3,0,0.000,0.000,0.000,0.8
967,3,0,0.000,0.000,0.000,0.8
968,3,0,0.000,0.000,0.000,1.3
969,3,0,0.000,0.000,0.000,0.8
970,3,0,0.000,0.000,0.000,1.0
971,3,0,0.000,0.000,0.000,0.9
972,3,0,0.000,0.000,0.000,1.5
973,3,0,0.000,0.000,0.000,1.1
974,3,0,0.000,0.000,0.000,1.0
975,3,0,0.000,0.000,0.000,0.8
976,3,0,0.000,0.000,0.000,0.8
977,3,0,0.000,0.000,0.000,0.7
978,3,0,0.000,0.000,0.000,0.8
979,3,0,0.000,0.000,0.000,0.7
980,3,0,0.000,0.000,0.000,1.0
981,3,0,0.000,0.000,0.000,1.0
982,3,0,0.000,0.000,0.000,0.8
983,3,0,0.000,0.000,0.000,1.1
984,3,0,0.000,0.000,0.000,0.9
985,3,0,0.000,0.000,0.000,0.8
986,3,0,0.000,0.000,0.000,1.1
987,3,0,0.000,0.000,0.000,0.8
988,3,0,0.000,0.000,0.000,0.7
989,3,0,0.000,0.000,0.000,0.7
990,3,0,0.000,0.000,0.000,0.9
991,3,0,0.000,0.000,0.000,1.1
992,3,0,0.000,0.000,0.000,0.8
993,3,0,0.000,0.000,0.000,0.8
994,3,0,0.000,0.000,0.000,0.8
995,3,0,0.000,0.000,0.000,0.8
996,3,0,0.000,0.000,0.000,0.7
997,3,0,0.000,0.000,0.000,0.8
998,3,0,0.000,0.000,0.000,1.1
999,3,0,0.000,0.000,0.000,1.2
1000,3,0,0.000,0.000,0.000,0.9
1001,3,0,0.000,0.000,0.000,0.9
1002,3,0,0.000,0.000,0.000,0.7
1003,3,0,0.000,0.000,0.000,0.8
1004,3,0,0.000,0.000,0.000,0.8
1005,3,0,0.000,0.000,0.000,0.8
1006,3,0,0.000,0.000,0.000,1.3
1007,3,0,0.000,0.000,0.000,0.9
1008,3,0,0.000,0.000,0.000,0.8
1009,3,0,0.000,0.000,0.000,0.9
1010,3,0,0.000,0.000,0.000,0.7
1011,3,0,0.000,0.000,0.000,0.8
1012,3,0,0.000,0.000,0.000,0.7
1013,3,0,0.000,0.000,0.000,0.9
1014,3,0,0.000,0.000,0.000,0.9
1015,3,0,0.000,0.000,0.000,0.9
1016,3,0,0.000,0.000,0.000,0.9
1017,3,0,0.000,0.000,0.000,0.7
1018,2,0,0.000,0.000,0.000,0.6
1019,2,0,0.000,0.000,0.000,0.7
1020,2,0,0.000,0.000,0.000,0.6
1021,2,0,0.000,0.000,0.000,0.7
1022,2,0,0.000,0.000,0.000,0.7
1023,2,0,0.000,0.000,0.000,0.7
1024,2,0,0.000,0.000,0.000,0.9
1025,2,0,0.000,0.000,0.000,1.1
1026,2,0,0.000,0.000,0.000,0.8
1027,2,0,0.000,0.000,0.000,0.9
1028,2,0,0.000,0.000,0.000,0.8
1029,2,0,0.000,0.000,0.000,0.8
1030,2,0,0.000,0.000,0.000,0.8
1031,2,0,0.000,0.000,0.000,0.7
1032,2,0,0.000,0.000,0.000,0.8
1033,2,0,0.000,0.000,0.000,1.0
1034,2,0,0.000,0.000,0.000,1.1
1035,2,0,0.000,0.000,0.000,1.0
1036,2,0,0.000,0.000,0.000,0.9
1037,2,0,0.000,0.000,0.000,0.9
1038,2,0,0.000,0.000,0.000,0.7
1039,2,0,0.000,0.000,0.000,0.7
1040,2,0,0.000,0.000,0.000,1.0
1041,2,0,0.000,0.000,0.000,0.8
1042,2,0,0.000,0.000,0.000,1.0
1043,2,0,0.000,0.000,0.000,0.9
1044,2,0,0.000,0.000,0.000,1.1
1045,2,0,0.000,0.000,0.000,0.9
1046,2,0,0.000,0.000,0.000,1.0
1047,2,0,0.000,0.000,0.000,0.8
1048,2,0,0.000,0.000,0.000,0.9
1049,2,0,0.000,0.000,0.000,1.0
1050,2,0,0.000,0.000,0.000,1.5
1051,2,0,0.000,0.000,0.000,1.0
1052,2,0,0.000,0.000,0.000,0.7
1053,2,0,0.000,0.000,0.000,0.9
1054,2,0,0.000,0.000,0.000,1.0
1055,2,0,0.000,0.000,0.000,0.8
1056,1,0,0.000,0.000,0.000,0.7
1057,4,0,0.000,0.000,0.000,124.7
1058,4,0,0.000,0.000,0.000,1.1
1059,4,0,0.000,0.000,0.000,1.1
1060,4,1,0.239,1.797,1.813,1.2
1061,4,1,0.025,-0.806,0.806,1.2
1062,4,0,0.000,0.000,0.000,0.9
1063,4,0,0.000,0.000,0.000,1.6
1064,4,0,0.000,0.000,0.000,0.8
1065,4,1,-0.936,0.011,0.936,1.1
1066,4,0,0.000,0.000,0.000,0.8
1067,4,0,0.000,0.000,0.000,0.9
1068,4,0,0.000,0.000,0.000,0.9
1069,4,0,0.000,0.000,0.000,1.0
1070,4,0,0.000,0.000,0.000,1.2
1071,4,0,0.000,0.000,0.000,0.7
1072,4,0,0.000,0.000,0.000,0.8
1073,4,1,-0.321,-0.944,0.997,0.8
1074,4,0,0.000,0.000,0.000,0.8
1075,4,2,-0.482,-0.769,0.908,1.6
1076,4,0,0.000,0.000,0.000,0.8
1077,4,0,0.000,0.000,0.000,0.8
1078,4,1,-0.101,-1.023,1.028,0.8
1079,4,0,0.000,0.000,0.000,1.0
1080,4,0,0.000,0.000,0.000,0.7
1081,4,0,0.000,0.000,0.000,0.9
1082,4,0,0.000,0.000,0.000,0.9
1083,4,1,-0.393,-0.936,1.015,1.1
1084,4,0,0.000,0.000,0.000,1.0
1085,4,0,0.000,0.000,0.000,1.2
1086,4,0,0.000,0.000,0.000,0.8
1087,4,0,0.000,0.000,0.000,0.8
1088,4,0,0.000,0.000,0.000,0.8
1089,4,0,0.000,0.000,0.000,0.8
1090,4,0,0.000,0.000,0.000,0.9
1091,4,0,0.000,0.000,0.000,1.2
1092,4,0,0.000,0.000,0.000,0.9
1093,4,0,0.000,0.000,0.000,1.0
1094,4,0,0.000,0.000,0.000,1.1
1095,4,0,0.000,0.000,0.000,1.1
1096,4,0,0.000,0.000,0.000,0.8
1097,4,0,0.000,0.000,0.000,0.7
1098,4,0,0.000,0.000,0.000,0.9
1099,4,0,0.000,0.000,0.000,0.9
1100,4,0,0.000,0.000,0.000,1.2
1101,4,0,0.000,0.000,0.000,0.9
1102,4,0,0.000,0.000,0.000,0.9
1103,4,0,0.000,0.000,0.000,0.8
1104,4,1,-1.026,-0.005,1.026,1.1
1105,4,0,0.000,0.000,0.000,0.9
1106,4,0,0.000,0.000,0.000,1.0
1107,4,0,0.000,0.000,0.000,0.9
1108,4,0,0.000,0.000,0.000,0.7
1109,4,0,0.000,0.000,0.000,0.7
1110,4,0,0.000,0.000,0.000,1.0
1111,4,0,0.000,0.000,0.000,0.7
1112,4,0,0.000,0.000,0.000,0.8
1113,4,1,-0.808,0.029,0.808,0.9
1114,4,0,0.000,0.000,0.000,0.8
1115,4,0,0.000,0.000,0.000,0.8
1116,4,0,0.000,0.000,0.000,1.0
1117,4,0,0.000,0.000,0.000,0.8
1118,4,0,0.000,0.000,0.000,0.8
1119,4,0,0.000,0.000,0.000,1.1
1120,4,0,0.000,0.000,0.000,0.8
1121,4,0,0.000,0.000,0.000,1.0
1122,4,0,0.000,0.000,0.000,1.1
1123,4,1,-0.995,-0.000,0.995,0.9
1124,4,0,0.000,0.000,0.000,1.2
1125,4,0,0.000,0.000,0.000,0.9
1126,4,0,0.000,0.000,0.000,0.7
1127,4,0,0.000,0.000,0.000,0.9
1128,4,1,-0.296,-0.875,0.924,0.8
1129,4,0,0.000,0.000,0.000,0.9
1130,4,0,0.000,0.000,0.000,0.9
1131,4,0,0.000,0.000,0.000,1.3
1132,4,1,-0.834,0.051,0.835,1.0
1133,4,0,0.000,0.000,0.000,0.9
1134,4,0,0.000,0.000,0.000,0.7
1135,4,0,0.000,0.000,0.000,0.8
1136,4,0,0.000,0.000,0.000,1.0
1137,4,0,0.000,0.000,0.000,1.0
1138,4,0,0.000,0.000,0.000,0.7
1139,4,0,0.000,0.000,0.000,0.9
1140,4,0,0.000,0.000,0.000,0.9
1141,4,0,0.000,0.000,0.000,0.9
1142,4,1,-0.831,-0.596,1.023,0.8
1143,4,0,0.000,0.000,0.000,1.0
1144,4,0,0.000,0.000,0.000,1.0
1145,4,0,0.000,0.000,0.000,1.0
1146,4,0,0.000,0.000,0.000,0.9
1147,4,0,0.000,0.000,0.000,0.9
1148,4,0,0.000,0.000,0.000,0.9
1149,4,0,0.000,0.000,0.000,0.8
1150,4,0,0.000,0.000,0.000,0.7
1151,4,1,-0.826,-0.167,0.843,0.9
1152,4,0,0.000,0.000,0.000,0.8
1153,4,0,0.000,0.000,0.000,0.9
1154,4,0,0.000,0.000,0.000,0.9
1155,4,0,0.000,0.000,0.000,0.9
1156,4,0,0.000,0.000,0.000,0.9
1157,4,0,0.000,0.000,0.000,1.0
1158,4,1,-0.756,-0.401,0.856,0.8
1159,4,0,0.000,0.000,0.000,1.0
1160,4,0,0.000,0.000,0.000,1.0
1161,4,0,0.000,0.000,0.000,0.8
1162,4,1,-0.253,-0.801,0.840,0.8
1163,4,0,0.000,0.000,0.000,0.8
1164,4,1,-0.984,0.001,0.984,0.9
1165,4,1,-0.009,-0.905,0.905,1.0
1166,4,0,0.000,0.000,0.000,1.1
1167,4,0,0.000,0.000,0.000,1.0
1168,4,0,0.000,0.000,0.000,0.8
1169,4,1,-0.723,0.803,1.080,1.0
1170,4,0,0.000,0.000,0.000,1.2
1171,4,0,0.000,0.000,0.000,0.8
1172,4,0,0.000,0.000,0.000,1.1
1173,4,1,-0.801,0.921,1.221,0.8
1174,4,0,0.000,0.000,0.000,0.8
1175,4,0,0.000,0.000,0.000,1.1
1176,4,1,-0.855,1.013,1.325,0.8
1177,4,0,0.000,0.000,0.000,0.9
1178,4,0,0.000,0.000,0.000,0.9
1179,4,0,0.000,0.000,0.000,1.0
1180,4,1,-0.634,0.701,0.945,1.2
1181,4,0,0.000,0.000,0.000,0.9
1182,4,0,0.000,0.000,0.000,0.9
1183,4,1,-0.823,1.065,1.346,0.7
1184,4,0,0.000,0.000,0.000,0.8
1185,4,0,0.000,0.000,0.000,0.9
1186,4,1,-0.764,0.923,1.198,1.1
1187,4,0,0.000,0.000,0.000,1.1
1188,4,0,0.000,0.000,0.000,1.4
1189,4,1,-0.691,0.913,1.145,1.3
1190,4,0,0.000,0.000,0.000,1.2
1191,4,0,0.000,0.000,0.000,0.8
1192,4,0,0.000,0.000,0.000,1.0
1193,4,0,0.000,0.000,0.000,1.6
1194,4,1,-0.519,0.747,0.910,1.2
1195,4,1,-0.386,-0.739,0.833,0.8
1196,4,1,-0.766,0.645,1.001,0.9
1197,4,2,-0.110,-0.882,0.888,1.4
1198,4,0,0.000,0.000,0.000,0.9
1199,4,2,-0.068,-0.822,0.825,1.3
1200,4,1,-0.500,-0.627,0.802,1.2
1201,4,0,0.000,0.000,0.000,1.1
1202,4,0,0.000,0.000,0.000,0.9
1203,4,0,0.000,0.000,0.000,1.0
1204,4,0,0.000,0.000,0.000,1.1
1205,4,0,0.000,0.000,0.000,0.8
1206,4,1,-0.427,-0.897,0.994,0.7
1207,4,0,0.000,0.000,0.000,0.8
1208,4,1,-0.507,-0.857,0.996,0.7
1209,4,0,0.000,0.000,0.000,0.7
1210,4,0,0.000,0.000,0.000,0.8
1211,4,0,0.000,0.000,0.000,0.8
1212,4,0,0.000,0.000,0.000,0.8
1213,4,0,0.000,0.000,0.000,0.9
1214,4,2,-0.223,-0.847,0.876,0.9
1215,4,1,-0.001,1.014,1.014,0.7
1216,4,1,-0.615,-0.910,1.099,0.7
1217,4,1,-0.451,-0.689,0.824,0.7
1218,4,0,0.000,0.000,0.000,0.7
1219,4,0,0.000,0.000,0.000,0.8
1220,4,0,0.000,0.000,0.000,0.9
1221,4,1,-0.584,-0.967,1.129,0.9
1222,4,0,0.000,0.000,0.000,1.0
1223,4,0,0.000,0.000,0.000,1.0
1224,4,0,0.000,0.000,0.000,0.8
1225,4,1,-0.686,-0.925,1.152,0.9
1226,4,0,0.000,0.000,0.000,0.7
1227,4,1,-0.892,-0.966,1.315,0.9
1228,4,0,0.000,0.000,0.000,0.9
1229,4,1,-0.629,-0.810,1.025,1.0
1230,4,1,-0.613,-0.645,0.890,0.8
1231,4,0,0.000,0.000,0.000,0.8
1232,4,0,0.000,0.000,0.000,0.7
1233,4,0,0.000,0.000,0.000,0.7
1234,4,1,-0.940,-0.899,1.300,0.9
1235,4,0,0.000,0.000,0.000,1.2
1236,4,0,0.000,0.000,0.000,1.0
1237,4,1,-0.494,-0.671,0.833,1.7
1238,4,1,-0.615,-0.848,1.047,0.8
1239,4,0,0.000,0.000,0.000,0.7
1240,4,0,0.000,0.000,0.000,0.7
1241,4,0,0.000,0.000,0.000,0.8
1242,4,1,-0.805,-0.669,1.047,0.8
1243,4,0,0.000,0.000,0.000,1.0
1244,4,1,-1.083,-1.050,1.509,1.0
